date,provider,blocks,bounces,clicks,deferred,delivered,drops,opens,spam_reports,unique_clicks,unique_opens
2016-03-30,Hotmail,0,8,250,4364,9626,3,1094,2,183,719
2016-03-30,Libero,0,0,0,0,0,0,0,0,0,0
2016-03-30,Mail.Ru,0,0,7,0,15,0,3,0,2,3
2016-03-30,MessageLabs,0,0,3,0,10,0,1,0,2,1
2016-03-30,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2016-03-30,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-03-30,Microsoft Outlook Live,0,0,4,5,505,3,37,0,3,27
2016-03-30,Optus,0,0,0,0,0,0,0,0,0,0
2016-03-30,Orange,0,0,0,0,0,0,0,0,0,0
2016-03-30,Other,56,9,114,1627,1544,13,306,0,61,169
2016-03-30,Postini,0,0,0,4,22,0,0,0,0,0
2016-03-30,Prodigy,0,0,82,275,620,0,209,0,51,152
2016-03-30,Rackspace,1,0,3,0,34,5,14,0,3,10
2016-03-30,RoadRunner,2,0,5,0,235,0,6,0,4,4
2016-03-30,Shaw,0,0,0,0,1,0,0,0,0,0
2016-03-30,US Government,0,0,1,0,13,0,2,0,1,1
2016-03-30,US Military,0,0,0,0,3,0,0,0,0,0
2016-03-30,University,1,0,23,13,244,0,87,0,10,34
2016-03-30,Verizon,0,0,9,0,266,0,19,0,5,13
2016-03-30,WEB.DE,0,0,0,0,0,0,0,0,0,0
2016-03-30,Yahoo,0,38,900,6056,23649,2,3424,27,602,2195
2016-03-30,Yandex,0,0,0,0,4,0,0,0,0,0
2016-03-30,ZohoMail,0,0,0,0,0,0,0,0,0,0
2016-03-30,free.fr,0,0,0,0,0,0,0,0,0,0
2016-03-30,iCloud,2,2,66,347,2487,0,463,0,55,316
2016-03-31,AOL,4,1080,441,6510,14517,196,1490,89,335,1140
2016-03-31,AT&T,5,154,126,15295,2657,15,388,0,79,287
2016-03-31,BigPond,0,0,0,0,3,0,5,0,0,2
2016-03-31,Charter,0,46,2,124,559,5,14,0,1,6
2016-03-31,Comcast,0,548,10,30406,3934,19,40,3,10,24
2016-03-31,Cox,336,21,8,884,446,3,22,0,7,19
2016-03-31,Dream Host,0,3,1,0,18,1,0,0,1,0
2016-03-31,Earthlink,1,20,0,141,236,3,2,0,0,2
2016-03-31,Facebook,1,24,0,18,21,0,0,0,0,0
2016-03-31,GMX,0,3,1,8,115,0,8,0,1,4
2016-03-31,Gmail,33,2590,2285,47735,334938,605,14413,0,1392,9270
2016-03-31,GoDaddy,0,60,8,217,337,23,113,0,7,59
2016-03-31,Hotmail,16,1137,806,15246,27412,220,3854,79,610,2793
2016-03-31,Libero,0,2,0,2,6,0,0,0,0,0
2016-03-31,Mail.Ru,0,5,2,4,84,1,9,0,1,7
2016-03-31,MessageLabs,1,16,13,7,131,2,15,0,6,9
2016-03-31,Microsoft Forefront,0,1,0,2,9,0,0,0,0,0
2016-03-31,Microsoft Hosted Exchange,0,0,0,1,5,0,0,0,0,0
2016-03-31,Microsoft Outlook Live,7,74,17,418,1592,15,87,0,9,52
2016-03-31,Optus,0,0,0,0,0,0,0,0,0,0
2016-03-31,Orange,0,0,0,0,1,0,0,0,0,0
2016-03-31,Other,1676,981,393,21002,7820,167,703,3,202,444
2016-03-31,Postini,0,1,0,6,32,1,0,0,0,0
2016-03-31,Prodigy,99,0,153,4150,3179,2,605,12,114,474
2016-03-31,Rackspace,14,2,23,1,130,1,35,0,12,28
2016-03-31,RoadRunner,128,8,8,731,1442,2,32,3,6,21
2016-03-31,Shaw,0,0,0,0,2,0,0,0,0,0
2016-03-31,US Government,3,6,16,9,137,1,22,0,8,12
2016-03-31,US Military,0,0,2,8,72,0,3,0,1,2
2016-03-31,University,7,40,19,133,657,3,90,0,14,56
2016-03-31,Verizon,2,133,25,914,1567,12,96,0,17,57
2016-03-31,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-03-31,Yahoo,1,4353,2262,62720,88182,593,7728,255,1461,5296
2016-03-31,Yandex,0,1,0,0,19,1,0,0,0,0
2016-03-31,ZohoMail,0,0,0,0,2,0,0,0,0,0
2016-03-31,free.fr,1,0,0,0,1,0,0,0,0,0
2016-03-31,iCloud,22,73,66,574,3311,22,507,0,56,324
2016-04-01,AOL,0,172,383,6783,8703,50,1241,44,260,864
2016-04-01,AT&T,0,17,87,7112,1399,2,288,0,56,181
2016-04-01,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-01,Charter,0,6,4,29,279,1,5,0,2,4
2016-04-01,Comcast,0,39,10,13986,2308,9,45,0,10,24
2016-04-01,Cox,14,2,12,257,303,0,55,0,5,23
2016-04-01,Dream Host,0,1,0,0,15,1,0,0,0,0
2016-04-01,Earthlink,2,1,2,91,120,0,3,0,1,3
2016-04-01,Facebook,0,7,2,8,15,0,1,0,1,1
2016-04-01,GMX,0,0,6,0,90,0,17,0,4,10
2016-04-01,Gmail,21,777,2481,50233,470087,160,13504,0,1485,8814
2016-04-01,GoDaddy,0,17,5,124,243,8,55,0,5,22
2016-04-01,Hotmail,3,192,732,17158,21482,42,3345,40,526,2370
2016-04-01,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-01,Mail.Ru,0,0,3,0,43,0,5,0,3,4
2016-04-01,MessageLabs,0,6,6,12,58,0,6,0,3,5
2016-04-01,Microsoft Forefront,0,0,0,0,9,0,3,0,0,1
2016-04-01,Microsoft Hosted Exchange,0,0,0,2,3,0,0,0,0,0
2016-04-01,Microsoft Outlook Live,0,22,18,377,1306,5,71,0,14,36
2016-04-01,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-01,Orange,0,0,0,0,1,0,0,0,0,0
2016-04-01,Other,479,200,260,14848,4498,70,598,2,133,356
2016-04-01,Postini,0,0,0,13,45,0,0,0,0,0
2016-04-01,Prodigy,7,0,94,1099,1472,0,389,2,71,265
2016-04-01,Rackspace,3,2,7,0,75,2,24,0,4,19
2016-04-01,RoadRunner,6,0,8,163,670,0,17,1,6,15
2016-04-01,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-01,US Government,0,3,10,0,62,0,4,0,5,4
2016-04-01,US Military,0,0,2,1,34,0,3,0,2,2
2016-04-01,University,2,5,32,37,543,0,65,0,16,39
2016-04-01,Verizon,0,7,28,308,726,2,81,0,17,41
2016-04-01,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-04-01,Yahoo,0,744,1006,8321,65151,150,3485,74,633,2353
2016-04-01,Yandex,0,0,0,0,14,0,1,0,0,1
2016-04-01,ZohoMail,0,1,0,0,3,1,0,0,0,0
2016-04-01,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-01,iCloud,11,20,111,2255,4089,8,796,0,96,524
2016-04-02,AOL,0,9,424,5612,8934,4,1229,53,316,883
2016-04-02,AT&T,0,1,82,7602,1403,0,281,0,58,181
2016-04-02,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-02,Charter,0,0,0,20,295,0,2,0,0,2
2016-04-02,Comcast,0,1,9,14400,2295,2,54,0,6,20
2016-04-02,Cox,7,0,14,263,309,0,52,3,10,35
2016-04-02,Dream Host,0,0,2,0,16,0,3,0,1,2
2016-04-02,Earthlink,0,0,0,64,126,0,1,0,0,1
2016-04-02,Facebook,0,0,0,6,14,1,0,0,0,0
2016-04-02,GMX,0,0,5,0,97,0,10,0,3,9
2016-04-02,Gmail,7,52,2958,32741,483517,20,14456,0,1568,9240
2016-04-02,GoDaddy,0,0,2,74,261,9,20,0,2,10
2016-04-02,Hotmail,5,6,786,10166,22249,6,3118,36,548,2105
2016-04-02,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-02,Mail.Ru,0,0,5,0,44,0,11,0,3,9
2016-04-02,MessageLabs,0,0,0,4,59,0,5,0,0,5
2016-04-02,Microsoft Forefront,0,0,0,0,8,0,0,0,0,0
2016-04-02,Microsoft Hosted Exchange,0,0,0,0,2,0,0,0,0,0
2016-04-02,Microsoft Outlook Live,1,1,11,198,1318,5,52,0,8,32
2016-04-02,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-02,Orange,0,0,0,0,1,0,0,0,0,0
2016-04-02,Other,57,15,227,17773,4666,33,549,0,124,347
2016-04-02,Postini,0,0,0,16,48,1,0,0,0,0
2016-04-02,Prodigy,2,0,115,1260,1509,0,335,2,84,249
2016-04-02,Rackspace,7,0,13,0,75,5,20,0,8,16
2016-04-02,RoadRunner,0,1,15,483,713,1,22,2,8,16
2016-04-02,Shaw,0,0,0,0,2,0,0,0,0,0
2016-04-02,US Government,0,0,0,0,64,0,8,0,0,5
2016-04-02,US Military,0,0,19,0,38,0,6,0,6,6
2016-04-02,University,1,1,33,16,565,0,86,0,12,41
2016-04-02,Verizon,0,1,25,287,756,0,63,0,19,41
2016-04-02,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-04-02,Yahoo,0,34,1826,10849,67184,14,6314,65,1192,3946
2016-04-02,Yandex,0,0,0,0,14,0,1,0,0,1
2016-04-02,ZohoMail,0,0,0,0,3,0,1,0,0,1
2016-04-02,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-02,iCloud,9,2,91,2512,4220,2,762,0,76,487
2016-04-03,AOL,0,12,408,5739,8757,6,1334,35,292,949
2016-04-03,AT&T,0,1,112,7976,1398,0,328,0,66,212
2016-04-03,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-03,Charter,0,0,0,17,297,0,0,0,0,0
2016-04-03,Comcast,0,0,4,14095,2305,2,27,0,4,18
2016-04-03,Cox,0,0,13,284,300,0,58,0,8,32
2016-04-03,Dream Host,0,0,0,0,15,0,0,0,0,0
2016-04-03,Earthlink,5,0,0,30,124,1,1,0,0,1
2016-04-03,Facebook,0,0,0,12,16,0,0,0,0,0
2016-04-03,GMX,0,0,5,0,93,0,10,0,5,8
2016-04-03,Gmail,102,37,3008,40334,481416,12,16441,0,1661,10328
2016-04-03,GoDaddy,0,1,3,84,256,11,9,0,3,8
2016-04-03,Hotmail,3,8,704,14245,22100,8,3011,35,492,1942
2016-04-03,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-03,Mail.Ru,0,0,5,0,44,0,7,0,3,6
2016-04-03,MessageLabs,0,0,0,4,56,0,2,0,0,2
2016-04-03,Microsoft Forefront,0,0,0,0,8,0,0,0,0,0
2016-04-03,Microsoft Hosted Exchange,0,0,0,0,3,0,0,0,0,0
2016-04-03,Microsoft Outlook Live,0,0,10,260,1289,3,76,0,7,47
2016-04-03,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-03,Orange,0,0,0,0,1,0,0,0,0,0
2016-04-03,Other,819,11,280,19466,4690,38,457,2,157,321
2016-04-03,Postini,0,0,0,13,50,0,0,0,0,0
2016-04-03,Prodigy,2,0,199,1258,1507,0,411,0,103,288
2016-04-03,Rackspace,5,0,8,0,80,1,25,0,6,14
2016-04-03,RoadRunner,0,0,7,134,706,0,19,0,7,11
2016-04-03,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-03,US Government,0,0,0,1,68,0,2,0,0,2
2016-04-03,US Military,0,0,1,12,38,0,1,0,1,1
2016-04-03,University,0,1,18,19,547,1,91,0,14,44
2016-04-03,Verizon,0,0,17,338,743,0,60,0,15,43
2016-04-03,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-04-03,Yahoo,0,20,2170,10310,66648,19,22555,94,1392,4619
2016-04-03,Yandex,0,0,1,0,15,0,1,0,1,1
2016-04-03,ZohoMail,0,0,0,0,2,0,0,0,0,0
2016-04-03,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-03,iCloud,2,0,99,2637,4208,0,730,0,75,478
2016-04-04,AOL,0,8,372,3755,8361,7,1283,34,290,954
2016-04-04,AT&T,0,3,106,4678,1304,2,305,0,65,206
2016-04-04,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-04,Charter,0,0,0,5,291,0,1,0,0,1
2016-04-04,Comcast,0,1,8,10557,2242,3,81,0,5,20
2016-04-04,Cox,0,0,17,110,304,0,71,0,11,27
2016-04-04,Dream Host,0,0,0,0,13,0,0,0,0,0
2016-04-04,Earthlink,0,0,3,8,110,1,8,0,2,2
2016-04-04,Facebook,0,0,0,17,14,0,0,0,0,0
2016-04-04,GMX,0,0,4,0,84,0,10,0,2,5
2016-04-04,Gmail,102,44,1604,41993,483978,18,9165,0,815,5665
2016-04-04,GoDaddy,0,2,10,30,248,9,53,0,7,37
2016-04-04,Hotmail,0,15,620,10676,21342,4,2782,15,436,1926
2016-04-04,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-04,Mail.Ru,0,0,4,1,41,0,5,0,2,5
2016-04-04,MessageLabs,0,0,5,5,57,0,13,0,5,8
2016-04-04,Microsoft Forefront,0,0,2,0,4,0,0,0,1,0
2016-04-04,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-04-04,Microsoft Outlook Live,2,1,14,92,1274,1,137,0,12,83
2016-04-04,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-04,Orange,0,0,0,0,2,0,0,0,0,0
2016-04-04,Other,582,6,300,14611,4189,38,854,1,155,456
2016-04-04,Postini,0,0,0,8,48,0,1,0,0,1
2016-04-04,Prodigy,2,0,119,1111,1388,0,397,1,75,285
2016-04-04,Rackspace,4,0,12,6,77,1,56,0,8,26
2016-04-04,RoadRunner,0,1,14,85,696,0,21,1,8,18
2016-04-04,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-04,US Government,0,0,4,0,58,0,13,0,3,11
2016-04-04,US Military,0,0,5,7,30,0,3,0,3,2
2016-04-04,University,1,1,8,51,530,1,58,0,6,34
2016-04-04,Verizon,0,0,16,47,701,0,60,0,16,49
2016-04-04,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-04-04,Yahoo,0,22,2096,9093,63832,16,27911,100,1327,5072
2016-04-04,Yandex,0,0,0,0,13,0,0,0,0,0
2016-04-04,ZohoMail,0,0,0,0,2,0,0,0,0,0
2016-04-04,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-04,iCloud,3,0,61,976,4134,0,550,0,51,305
2016-04-05,AOL,0,10,324,5031,8211,7,1186,28,238,823
2016-04-05,AT&T,0,0,72,6789,1267,0,230,0,55,172
2016-04-05,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-05,Charter,0,0,0,26,285,1,8,0,0,3
2016-04-05,Comcast,0,0,5,13471,2232,3,24,6,4,16
2016-04-05,Cox,2,0,9,262,296,0,48,0,6,18
2016-04-05,Dream Host,0,0,2,0,15,0,0,0,1,0
2016-04-05,Earthlink,0,0,0,9,113,0,2,0,0,1
2016-04-05,Facebook,0,0,0,9,16,0,1,0,0,1
2016-04-05,GMX,0,0,1,0,91,0,3,0,1,3
2016-04-05,Gmail,116,39,2299,51821,468394,12,12849,0,1356,8573
2016-04-05,GoDaddy,0,1,4,160,246,3,47,0,4,16
2016-04-05,Hotmail,1,10,488,16260,20690,9,2392,20,336,1626
2016-04-05,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-05,Mail.Ru,0,0,2,0,40,0,5,0,1,5
2016-04-05,MessageLabs,0,0,0,4,54,0,8,0,0,3
2016-04-05,Microsoft Forefront,0,0,0,0,5,0,0,0,0,0
2016-04-05,Microsoft Hosted Exchange,0,0,0,1,2,0,0,0,0,0
2016-04-05,Microsoft Outlook Live,2,0,8,394,1222,2,56,0,7,37
2016-04-05,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-05,Orange,0,0,0,0,2,0,0,0,0,0
2016-04-05,Other,577,15,202,10037,4181,25,654,0,116,361
2016-04-05,Postini,0,0,0,9,47,0,1,0,0,1
2016-04-05,Prodigy,4,0,91,1182,1345,5,343,0,61,241
2016-04-05,Rackspace,1,0,9,0,61,0,24,0,5,14
2016-04-05,RoadRunner,1,0,9,171,671,0,16,0,6,12
2016-04-05,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-05,US Government,0,0,6,2,59,0,8,0,5,6
2016-04-05,US Military,0,0,6,6,31,0,3,0,2,2
2016-04-05,University,2,0,20,31,510,0,46,0,13,34
2016-04-05,Verizon,0,0,12,292,704,3,46,0,10,38
2016-04-05,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-04-05,Yahoo,0,18,1515,7483,62668,14,6768,81,1036,4469
2016-04-05,Yandex,0,0,0,0,12,0,0,0,0,0
2016-04-05,ZohoMail,0,0,0,0,2,0,1,0,0,1
2016-04-05,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-05,iCloud,2,2,57,2181,3985,0,495,0,45,301
2016-04-06,AOL,0,14,323,5415,8181,4,1179,35,220,871
2016-04-06,AT&T,0,1,74,7227,1252,0,293,0,48,194
2016-04-06,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-06,Charter,0,0,0,35,273,0,2,0,0,1
2016-04-06,Comcast,0,1,0,12786,2122,1,29,0,0,16
2016-04-06,Cox,0,0,13,293,286,0,33,0,9,30
2016-04-06,Dream Host,0,0,0,0,12,0,1,0,0,1
2016-04-06,Earthlink,0,0,1,20,114,0,2,0,1,1
2016-04-06,Facebook,0,0,0,6,15,0,0,0,0,0
2016-04-06,GMX,0,0,0,1,86,0,3,0,0,3
2016-04-06,Gmail,100,37,1308,41081,376503,18,7576,0,649,4655
2016-04-06,GoDaddy,0,1,4,125,230,4,38,0,4,18
2016-04-06,Hotmail,1178,8,500,14684,18642,2,2254,28,358,1532
2016-04-06,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-06,Mail.Ru,0,0,6,0,43,0,12,0,4,11
2016-04-06,MessageLabs,0,3,1,4,56,1,2,0,1,2
2016-04-06,Microsoft Forefront,0,0,0,0,8,0,0,0,0,0
2016-04-06,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-04-06,Microsoft Outlook Live,0,3,18,538,1252,5,95,0,12,46
2016-04-06,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-06,Orange,0,0,0,0,1,0,0,0,0,0
2016-04-06,Other,555,8,240,6221,4211,23,653,1,143,349
2016-04-06,Postini,0,0,0,2,33,0,0,0,0,0
2016-04-06,Prodigy,0,0,84,1602,1376,0,342,1,55,253
2016-04-06,Rackspace,0,1,0,3,78,3,31,0,0,15
2016-04-06,RoadRunner,2,0,19,762,655,0,34,0,11,23
2016-04-06,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-06,US Government,0,0,6,1,59,0,24,0,4,10
2016-04-06,US Military,0,0,3,26,31,0,2,0,1,2
2016-04-06,University,0,2,22,19,523,0,55,0,11,38
2016-04-06,Verizon,1,0,13,431,705,0,69,0,10,50
2016-04-06,WEB.DE,0,0,2,0,1,0,0,0,1,0
2016-04-06,Yahoo,0,28,1738,11938,62156,19,24245,66,1169,4455
2016-04-06,Yandex,0,0,0,1,10,0,0,0,0,0
2016-04-06,ZohoMail,0,0,0,0,2,0,0,0,0,0
2016-04-06,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-06,iCloud,4,5,92,2683,3908,0,622,0,62,384
2016-04-07,AOL,0,7,377,4373,8435,4,1273,35,259,879
2016-04-07,AT&T,0,2,63,6835,1331,0,246,0,45,169
2016-04-07,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-07,Charter,0,0,0,10,282,1,0,0,0,0
2016-04-07,Comcast,0,3,5,13447,2292,1,24,1,4,13
2016-04-07,Cox,5,1,6,168,287,0,37,0,5,25
2016-04-07,Dream Host,0,0,0,0,14,0,0,0,0,0
2016-04-07,Earthlink,0,0,0,30,118,0,11,0,0,7
2016-04-07,Facebook,0,0,0,6,16,0,0,0,0,0
2016-04-07,GMX,0,0,0,0,88,0,2,0,0,2
2016-04-07,Gmail,43,56,1117,61924,381143,4,5819,0,525,3629
2016-04-07,GoDaddy,0,1,4,32,242,9,41,0,4,12
2016-04-07,Hotmail,0,9,567,8272,18840,1,2408,5,376,1576
2016-04-07,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-07,Mail.Ru,0,0,1,0,45,0,3,0,1,2
2016-04-07,MessageLabs,0,0,1,6,62,0,3,0,1,3
2016-04-07,Microsoft Forefront,0,0,0,0,7,0,0,0,0,0
2016-04-07,Microsoft Hosted Exchange,0,0,0,0,3,0,0,0,0,0
2016-04-07,Microsoft Outlook Live,0,0,14,95,1269,1,80,0,10,52
2016-04-07,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-07,Orange,0,0,0,0,3,0,2,0,0,2
2016-04-07,Other,235,19,210,2905,4332,27,506,0,119,317
2016-04-07,Postini,0,0,2,9,43,0,1,0,1,1
2016-04-07,Prodigy,0,0,114,859,1443,0,377,1,79,251
2016-04-07,Rackspace,6,0,5,2,68,7,38,0,4,9
2016-04-07,RoadRunner,1,0,7,189,694,1,20,0,6,16
2016-04-07,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-07,US Government,0,0,5,1,63,0,8,0,4,8
2016-04-07,US Military,0,0,1,13,31,0,6,0,1,2
2016-04-07,University,0,0,13,12,541,0,32,0,8,21
2016-04-07,Verizon,0,0,19,117,722,1,65,0,17,46
2016-04-07,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-04-07,Yahoo,0,38,1975,10491,64567,9,7364,57,1245,4818
2016-04-07,Yandex,0,0,0,0,10,0,0,0,0,0
2016-04-07,ZohoMail,0,0,0,0,2,0,4,0,0,2
2016-04-07,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-07,iCloud,3,4,133,1400,4067,0,894,0,85,555
2016-04-08,AOL,0,8,356,4794,8392,2,1148,26,219,790
2016-04-08,AT&T,0,0,101,6970,1321,0,280,0,58,188
2016-04-08,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-08,Charter,0,0,6,8,287,0,1,0,2,1
2016-04-08,Comcast,0,1,8,13807,2224,4,31,1,7,21
2016-04-08,Cox,1,0,12,202,287,0,26,0,9,20
2016-04-08,Dream Host,0,0,0,0,16,0,0,0,0,0
2016-04-08,Earthlink,0,1,2,30,115,1,4,0,2,4
2016-04-08,Facebook,0,0,0,13,15,0,0,0,0,0
2016-04-08,GMX,0,0,0,0,87,0,2,0,0,2
2016-04-08,Gmail,14,22,963,46287,385499,5,3791,6,484,2584
2016-04-08,GoDaddy,0,0,9,39,247,4,33,0,6,22
2016-04-08,Hotmail,2,7,555,14191,18718,1,2143,7,360,1439
2016-04-08,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-08,Mail.Ru,0,0,6,0,45,0,4,0,3,4
2016-04-08,MessageLabs,0,0,3,5,67,0,7,0,2,5
2016-04-08,Microsoft Forefront,0,0,0,0,9,0,0,0,0,0
2016-04-08,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-04-08,Microsoft Outlook Live,0,0,15,155,1254,6,109,0,12,59
2016-04-08,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-08,Orange,0,0,0,0,3,0,0,0,0,0
2016-04-08,Other,45,7,230,1628,4229,29,572,1,127,320
2016-04-08,Postini,0,0,0,6,38,0,0,0,0,0
2016-04-08,Prodigy,0,0,113,1106,1437,0,333,0,86,247
2016-04-08,Rackspace,2,0,12,2,74,3,16,0,5,9
2016-04-08,RoadRunner,0,0,14,305,701,0,33,0,8,19
2016-04-08,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-08,US Government,0,0,8,2,63,0,14,0,5,10
2016-04-08,US Military,0,0,10,14,33,0,7,0,3,2
2016-04-08,University,1,0,20,7,534,0,52,0,11,36
2016-04-08,Verizon,1,0,15,255,709,1,55,0,13,40
2016-04-08,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-04-08,Yahoo,0,18,1779,10503,64230,1,9132,73,1148,4468
2016-04-08,Yandex,0,0,0,0,11,0,0,0,0,0
2016-04-08,ZohoMail,0,0,0,0,2,0,1,0,0,1
2016-04-08,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-08,iCloud,3,0,87,2017,4137,0,705,0,61,427
2016-04-09,AOL,0,3,292,5215,8099,2,1151,3,202,775
2016-04-09,AT&T,0,1,81,6962,1293,0,245,0,48,161
2016-04-09,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-09,Charter,0,0,5,20,286,0,2,0,2,2
2016-04-09,Comcast,0,1,10,12534,2191,2,52,0,9,31
2016-04-09,Cox,0,0,20,219,278,0,32,0,10,23
2016-04-09,Dream Host,0,0,0,0,14,0,0,0,0,0
2016-04-09,Earthlink,0,0,0,9,114,0,2,0,0,2
2016-04-09,Facebook,0,0,0,11,15,0,1,0,0,1
2016-04-09,GMX,0,0,4,0,82,0,10,0,4,10
2016-04-09,Gmail,8,33,1028,34865,372978,6,4411,0,434,2840
2016-04-09,GoDaddy,0,1,7,55,232,6,25,0,2,15
2016-04-09,Hotmail,4,2,417,11168,18276,1,1966,22,286,1296
2016-04-09,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-09,Mail.Ru,0,0,10,0,44,0,4,0,3,4
2016-04-09,MessageLabs,0,0,4,8,60,0,10,0,1,4
2016-04-09,Microsoft Forefront,0,0,0,0,9,0,0,0,0,0
2016-04-09,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-04-09,Microsoft Outlook Live,0,1,8,164,1239,4,80,0,7,43
2016-04-09,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-09,Orange,0,0,0,0,2,0,1,0,0,1
2016-04-09,Other,50,7,196,1610,4095,38,565,0,106,339
2016-04-09,Postini,0,0,0,5,40,1,1,0,0,1
2016-04-09,Prodigy,1,0,119,1438,1405,2,407,1,81,278
2016-04-09,Rackspace,5,0,0,0,69,3,12,0,0,9
2016-04-09,RoadRunner,1,0,11,391,675,0,16,0,5,14
2016-04-09,Shaw,0,0,0,0,1,0,0,0,0,0
2016-04-09,US Government,0,0,1,1,68,0,0,0,1,0
2016-04-09,US Military,0,0,0,12,32,0,0,0,0,0
2016-04-09,University,2,0,9,17,507,0,49,0,6,22
2016-04-09,Verizon,0,1,29,212,689,0,49,0,14,38
2016-04-09,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-04-09,Yahoo,0,15,1777,11269,62306,4,7068,43,1139,4456
2016-04-09,Yandex,0,0,0,0,11,0,1,0,0,1
2016-04-09,ZohoMail,0,0,0,0,2,0,0,0,0,0
2016-04-09,free.fr,0,0,0,0,0,0,0,0,0,0
2016-04-09,iCloud,0,1,141,2027,3995,0,750,0,100,483
2016-04-10,AOL,0,7,390,5124,8252,3,1238,38,272,851
2016-04-10,AT&T,0,0,98,6859,1320,0,343,0,68,229
2016-04-10,BigPond,0,0,0,0,0,0,0,0,0,0
2016-04-10,Charter,0,0,5,11,280,0,0,0,1,0
2016-04-10,Comcast,0,1,17,13377,2203,3,60,0,8,22
2016-04-10,Cox,4,0,19,223,277,0,20,0,6,16
2016-04-10,Dream Host,0,0,0,0,13,0,0,0,0,0
2016-04-10,Earthlink,0,0,1,16,111,1,3,0,1,2
2016-04-10,Facebook,0,0,0,9,14,0,0,0,0,0
2016-04-10,GMX,0,0,3,0,86,0,20,0,2,20
2016-04-10,Gmail,11,32,978,43073,382040,1,4011,0,446,2812
2016-04-10,GoDaddy,0,2,1,72,232,7,12,0,1,12
2016-04-10,Hotmail,1,9,499,12483,18524,1,2109,2,345,1443
2016-04-10,Libero,0,0,0,0,1,0,0,0,0,0
2016-04-10,Mail.Ru,0,0,2,0,39,0,1,0,1,1
2016-04-10,MessageLabs,0,0,0,4,59,0,4,0,0,4
2016-04-10,Microsoft Forefront,0,0,0,1,11,0,0,0,0,0
2016-04-10,Microsoft Hosted Exchange,0,0,0,0,2,0,0,0,0,0
2016-04-10,Microsoft Outlook Live,0,1,10,148,1294,5,96,0,8,46
2016-04-10,Optus,0,0,0,0,0,0,0,0,0,0
2016-04-10,Orange,0,0,0,0,3,0,1,0,0,1
